602725764,ZARA Official,412,53581,54300245,"KAIA GERBER presents her collection for ZARA. Through her collection, Kaia pays homage to the place where she was born and raised, the American West. A complete declaration of love for the land. The hallmarks of ‘90s style are also very much present.Photographs by @fabienbaronThank you @kaiagerber#kaiagerberxzara",fashion

602725764,ZARA Official,174,32029,54300245,"KAIA GERBER presents her collection for ZARA. With more than thirty pieces, among which are garments, shoes, and accessories, it is a collection of “new classics” that incorporate timeless silhouettes and reinterpreted key piecesPhotographs by @fabienbaronThank you @kaiagerber#kaiagerberxzara",fashion

602725764,ZARA Official,256,35972,54300245,KAIA GERBER presents her collection for ZARA. Photographs by Fabien Baron @fabienbaronThank you @kaiagerber#kaiagerberxzara,fashion

602725764,ZARA Official,263,69467,54300245,"KAIA GERBER presents her collection for ZARA. Through her collection, Kaia pays homage to the place where she was born and raised, the American West. A complete declaration of love for the land. The hallmarks of ‘90s style are also very much present.Photographs by @fabienbaronThank you @kaiagerber#kaiagerberxzara",fashion

602725764,ZARA Official,195,16593,54300245,"KAIA GERBER presents her collection for ZARA. With more than thirty pieces, among which are garments, shoes, and accessories, it is a collection of “new classics” that incorporate timeless silhouettes and reinterpreted key pieces Film by @fabienbaronThank you @kaiagerber#kaiagerberxzara",fashion

602725764,ZARA Official,165,32193,54300245,KAIA GERBER presents her collection for ZARA. Photographs by Fabien Baron @fabienbaron Thank you @kaiagerber #kaiagerberxzara,fashion

602725764,ZARA Official,116,48209,54300245,New in this week #zaranewin #zarawoman,fashion

602725764,ZARA Official,130,24700,54300245,New in this week #zaranewin #zarawoman,fashion

602725764,ZARA Official,247,50005,54300245,New in this week #newthisweek #zara,fashion

602725764,ZARA Official,1618,50533,54300245,"THE JEANS REDESIGN X ZARA Following the principles of the circular economy, this denim collection is designed with its whole life cycle in mind.The Ellen MacArthur Foundation works to accelerate the transition to a circular economy, working with businesses, academia, policymakers, and institutions to mobilize systems solutions at scale, globally",fashion

602725764,ZARA Official,750,16592,54300245,"THE JEANS REDESIGN X ZARA Following the principles of the circular economy, this denim collection is designed with its whole life cycle in mind.The Ellen MacArthur Foundation works to accelerate the transition to a circular economy, working with businesses, academia, policymakers, and institutions to mobilize systems solutions at scale, globally #joinlife #joinlifezara",fashion

602725764,ZARA Official,578,69342,54300245,"THE JEANS REDESIGN X ZARA The Jeans Redesign is a project by the Ellen MacArthur Foundation. Insights were gathered from more than 80 industry experts from across academia, brands, retailers, manufacturing, collectors, sorters, and NGOs to collaboratively define guidelines to design and make jeans fit for a circular economy, today #joinlife #joinlifezara",fashion

602725764,ZARA Official,403,27210,54300245,"ELIE TOP x Zara. Limited accessories collection. Strong lines and solid volumes, with baroque and futurist accents.  #zara #accessories #elietopxzara",fashion

602725764,ZARA Official,410,22431,54300245,ELIE TOP x Zara. Limited accessories collection. A fine balance between tradition and innovation  #zara #accessories #elietopxzara,fashion

602725764,ZARA Official,340,30515,54300245,"ELIE TOP x Zara. Limited accessories collection. Strong lines and solid volumes, with baroque and futurist accents.  #zara #accessories #elietopxzara",fashion

602725764,ZARA Official,1195,38371,54300245,This is #zaranewin #zarawoman,fashion

602725764,ZARA Official,305,17092,54300245,Zara beauty colection #zarabeauty #zara,fashion

602725764,ZARA Official,413,23275,54300245,Satin effect tied top #zarawoman #zaranewin,fashion

602725764,ZARA Official,475,51319,54300245,"ZARA ORIGINS. In the campaign, Japan provides a clean, thoughtful, and exquisitely designed background to highlight a collection that has been refined through learnings from previous editions yet still retains its minimal silhouettes and patterns @zaraman #zaraman #zaraoriginsPhotography by @jamie.hawkesworth",fashion

602725764,ZARA Official,238,24994,54300245,"ZARA ORIGINS. PERMANENT COLLECTION. Throughout the design process of the new collection of timeless wardrobe pieces that offers styles suitable to be worn across all months, Antonio Vivaldi's ""Four Seasons"" became the soundtrack and inspiration for the project @zaraman #zaraman #zaraoriginsPhotography by @jamie.hawkesworth",fashion

602725764,ZARA Official,387,42626,54300245,"ZARA ORIGINS. PERMANENT COLLECTION. Zara Origins is a project focused upon building a contemporary wardrobe. The aim is to conceive, create and offer garments which are newly-refined archetypes of their kind, fabricated in the finest materials, and manufactured with high standards of expertise and craft. It harnesses progressive design to combine modern concepts with outstanding value.Photographs by @jamie.hawkesworth #zaraorigins @zaraman",fashion

602725764,ZARA Official,351,52312,54300245,New in this week at Zara #zaranewin #zarawoman,fashion

602725764,ZARA Official,203,27117,54300245,Workwear new in this week #zarawoman #zaranewin,fashion

602725764,ZARA Official,190,26389,54300245,New in this week #zarawoman #zaranewin,fashion

602725764,ZARA Official,784,33645,54300245,GOLA X ZARA ATHLETICS SNEAKERS @zaraman,fashion

602725764,ZARA Official,486,25667,54300245,GOLA X ZARA ATHLETIC SNEAKERS #zarawoman @zarakids,fashion

602725764,ZARA Official,1172,29365,54300245,GOLA X ZARA ATHLETIC SNEAKERS #zarawoman,fashion

602725764,ZARA Official,203,37406,54300245,Ready for the weekend #zaranewin #zarawoman,fashion

602725764,ZARA Official,172,16331,54300245,Get ready for the weekend #zarawoman #zaranewin,fashion

602725764,ZARA Official,102,20445,54300245,Ready for the weekend #zarawoman #zaranewin,fashion

602725764,ZARA Official,325,45134,54300245,Minimal collection. Citizens come-back #zarawoman,fashion

602725764,ZARA Official,174,20341,54300245,Minimal collection. Citizens come-back #zarawoman,fashion

602725764,ZARA Official,162,26123,54300245,Minimal collection. Citizens come-back #zarawoman,fashion

602725764,ZARA Official,192,16945,54300245,Denim collection AW22. Straight high rise #zara #zarawoman,fashion

602725764,ZARA Official,199,34791,54300245,Denim collection AW22. Straight high rise #zara #zarawoman,fashion

602725764,ZARA Official,72,10984,54300245,Denim collection AW22. Straight high rise #zara #zarawoman,fashion

602725764,ZARA Official,135,33397,54300245,Studio Nicholson + Zara presents a compact collection of deconstructed menswear classics @zaraman #zaraman #studionicholsonxzara @studionicholson Photographer: Craig McDean @craigmcdeanstudioStylist: Jodie Barnes @jodieabarnes,fashion

602725764,ZARA Official,116,12376,54300245,STUDIO NICHOLSON + ZARA. Independent British brand Studio Nicholson has combined forces with Zara to bring the merits of their trademark modular wardrobe to a wider audience @zaraman #zaraman #studionicholsonxzara @studionicholson Photographer: Craig McDean @craigmcdeanstudio Stylist: Jodie Barnes @jodieabarnes,fashion

602725764,ZARA Official,172,30842,54300245,STUDIO NICHOLSON + ZARA. Independent British brand Studio Nicholson has combined forces with Zara to bring the merits of their trademark modular wardrobe to a wider audience @zaraman #zaraman #studionicholsonxzara @studionicholson Photographer: Craig McDean @craigmcdeanstudio Stylist: Jodie Barnes @jodieabarnes,fashion

602725764,ZARA Official,2182,45341,54300245,"Narciso Rodriguez x ZaraIn an exclusive collection For Zara, minimalist American designer Narciso Rodriguez re-explores some of his most iconic pieces, elegantly draping them on long time friend Natalia Vodianova #narcisorodriguezxzara @narciso_rodriguez Photographs @craigmcdeanstudioModel @natasupernovaStyling @ludivinepoiblancMake up @diane.kendal using #zarabeauty",fashion

602725764,ZARA Official,4562,48152,54300245,"Narciso Rodriguez x ZaraIn an exclusive collection For Zara, minimalist American designer Narciso Rodriguez re-explores some of his most iconic pieces, elegantly draping them on long time friend Natalia Vodianova #narcisorodriguezxzara @narciso_rodriguez Photographs @craigmcdeanstudioModel @natasupernovaStyling @ludivinepoiblancMake up @diane.kendal using #zarabeauty",fashion

602725764,ZARA Official,3796,24830,54300245,"Narciso Rodriguez x ZaraIn an exclusive collection For Zara, minimalist American designer Narciso Rodriguez re-explores some of his most iconic pieces, elegantly draping them on long time friend Natalia Vodianova #narcisorodriguezxzara @narciso_rodriguez Photographs @craigmcdeanstudioModel @natasupernovaStyling @ludivinepoiblancMake up @diane.kendal using #zarabeauty",fashion

602725764,ZARA Official,1383,49391,54300245,"Narciso Rodriguez x ZaraIn an exclusive collection For Zara, minimalist American designer Narciso Rodriguez re-explores some of his most iconic pieces, elegantly draping them on long time friend Natalia Vodianova #narcisorodriguezxzara @narciso_rodriguez Photographs @craigmcdeanstudioModel @natasupernovaStyling @ludivinepoiblancMake up @diane.kendal using #zarabeauty",fashion

602725764,ZARA Official,2735,34086,54300245,"Narciso Rodriguez x Zara. Making clothes has always been deeply personal for the American designer Narciso Rodriguez—“My strength is my fabrics, my ateliers, my hands,” he once said—and the result is a self-possessed style that is timeless, realistic and suggestive. Those qualities, the very essence of modern fashion, are now being celebrated by Zara in a special collaboration with Rodriguez, a prospect for women thrilled for his look #narcisorodriguezxzara @narciso_rodriguez Photographs @craigmcdeanstudioModel @natasupernovaStyling @ludivinepoiblancMake up @diane.kendal using #zarabeauty",fashion

602725764,ZARA Official,1079,27481,54300245,"Narciso Rodriguez x ZaraIn an exclusive collection For Zara, minimalist American designer Narciso Rodriguez re-explores some of his most iconic pieces, elegantly draping them on long time friend Natalia Vodianova #narcisorodriguezxzara @narciso_rodriguez Photographs @craigmcdeanstudioModel @natasupernovaStyling @ludivinepoiblancMake up @diane.kendal using #zarabeauty",fashion

602725764,ZARA Official,96,44453,54300245,Oversized trench with pockets. Tap to shop! #zarawoman #zaranenewin,fashion

602725764,ZARA Official,134,21849,54300245,Discover the new in collection #zarawoman #zaranewin,fashion

602725764,ZARA Official,109,38766,54300245,Soft belted overshirt. Tap to shop! #zarawoman #zaranewin,fashion

602725764,ZARA Official,601,61922,54300245,Our tinted moisturizing cream provides light coverage and delivers moisture with a subtle tint #zarabeauty,fashion

602725764,ZARA Official,320,36326,54300245,"The hydro glow tinted moisturizer provides light coverage and delivers moisture with a subtle tint. Its ultralight creamy texture melts into the skin, evening skin tone and concealing imperfections, achieving a natural and luminous finish #zarabeauty",fashion

602725764,ZARA Official,143,19635,54300245,Have you tried our hydro glow tinted moisturizer? #zarabeauty,fashion

602725764,ZARA Official,118,28313,54300245,New staples. A curated selection of updated classics #zaraman,fashion

602725764,ZARA Official,144,22733,54300245,New staples. A curated selection of updated classics #zaraman,fashion

602725764,ZARA Official,158,30214,54300245,New staples. A curated selection of updated classics #zaraman,fashion

602725764,ZARA Official,228,43226,54300245,Romantic collection. Mini new in #zara #zaranewin,fashion

602725764,ZARA Official,133,16496,54300245,Romantic collection. Mini new in #zara #zaranewin,fashion

602725764,ZARA Official,183,35325,54300245,Romantic collection. Mini new in #zara #zaranewin,fashion

602725764,ZARA Official,126,44449,54300245,A portrait. I am Raph #zara #zaranewin @iamraph,fashion

602725764,ZARA Official,108,14271,54300245,A portrait. I am Raph #zara #zaranewin @iamraph,fashion

602725764,ZARA Official,321,49334,54300245,A portrait. I am Raph #zara #zaranewin @iamraph,fashion

602725764,ZARA Official,125,24355,54300245,Minimal Blues. Streamlined outerwear and sleek suiting in dark tones with shades of blue #zaraman,fashion

602725764,ZARA Official,90,13597,54300245,Minimal Blues. Streamlined outerwear and sleek suiting in dark tones with shades of blue #zaraman,fashion

602725764,ZARA Official,97,21091,54300245,Minimal Blues. Streamlined outerwear and sleek suiting in dark tones with shades of blue #zaraman,fashion

602725764,ZARA Official,252,48392,54300245,Moving on. Zara new #zara #zaranewin,fashion

602725764,ZARA Official,195,27497,54300245,Moving on. Zara New #zara #zaranewin,fashion

602725764,ZARA Official,113,18917,54300245,Moving on. Zara New #zara #zaranewin,fashion

602725764,ZARA Official,250,32744,54300245,ZW Denim Collection #zarawoman,fashion

602725764,ZARA Official,178,20568,54300245,ZW Denim Collection #zarawoman,fashion

602725764,ZARA Official,116,25129,54300245,ZW Denim Collection #zarawoman,fashion

602725764,ZARA Official,229,30484,54300245,Get ready for school! #backtoschool #zarakids,fashion

602725764,ZARA Official,236,31338,54300245,Get ready for school! #backtoschool #zarakids,fashion

602725764,ZARA Official,109,22102,54300245,Get ready for school! #backtoschool #zarakids,fashion

602725764,ZARA Official,123,26700,54300245,An ode to the legend of Steve Mcqueen featuring a selection of casual wear styles and timeless heritage staples #zaraman,fashion

602725764,ZARA Official,134,22089,54300245,An ode to the legend of Steve Mcqueen featuring a selection of casual wear styles and timeless heritage staples.,fashion

602725764,ZARA Official,112,23533,54300245,An ode to the legend of Steve Mcqueen featuring a selection of casual wear styles and timeless heritage staples #zaraman,fashion

602725764,ZARA Official,93,3586,54300245,"The ZARA ATELIER Collection. An exaggerated baby-doll dress made of a light cotton voile in an ecru tone contrasts with the carmine and scarlet reds of the extraordinary embroideries, which showcase the technical artistry involved in this collection #zaraatelier #zarawoman",fashion

602725764,ZARA Official,47,2076,54300245,"The ZARA ATELIER Collection. A patchwork bodice in shades of orange made up of sequins and small beads form a delicate structure that takes on further prominence thanks to the mix of extraordinary textiles, vibrant strips of colour and a quilted fabric with abstract floral motifs #zaraatelier #zarawoman",fashion

602725764,ZARA Official,45,2826,54300245,"The ZARA ATELIER Collection. A romantic, punk universe is the backdrop for this V-neck dress, made up of a combination of textured, delicate chiffons and floral jacquard fabrics #zaraatelier #zarawoman",fashion

602725764,ZARA Official,446,29949,54300245,"Collection 02_The Dress presents six dresses with their own identity in that each one dominates a style and singular pattern. Embellishments, embroidery, and fabrics are the stars of these pieces replete with curated details. #zaraatelier #zarawoman",fashion

602725764,ZARA Official,202,23855,54300245,"The ZARA ATELIER line was born in 2021 with the objective of reinterpreting the staples of the feminine wardrobe in an artistic, different and sophisticated way through high scale design and exquisite craftsmanship. These concepts continue to be the driving force for both collections, and will remain so in the next capsules #zaraatelier #zarawoman",fashion

602725764,ZARA Official,238,28529,54300245,The collection 02 from the ZARA ATELIER line is now a reality. If the first capsule focused on the exterior garment par excellence - the coat - the design team at Zara is now putting another iconic piece on the line: the dress. #zaraatelier #zarawoman,fashion

602725764,ZARA Official,498,60500,54300245,The polka dot dress #zarawoman,fashion

602725764,ZARA Official,203,33422,54300245,The polka dot set #zarawoman,fashion

602725764,ZARA Official,184,32825,54300245,"Ruffles, ruffles, ruffles! #zarawoman",fashion

602725764,ZARA Official,163,24313,54300245,"RENEWCELL X ZARAThe collaboration with Renewcell is part of our Sustainability Innovation Hub, a platform for testing and promoting start-up initiatives to develop new technologies, materials and processes to limit the environmental impact of our products and move towards more sustainable solutions.#INNOVATION #JOINLIFE",fashion

602725764,ZARA Official,97,12783,54300245,"RENEWCELL X ZARA. THE PROCESSThe used garments and offcuts from textile production are recovered and the buttons and zippers are removed for recycling. The fibres are decoloured, the remains of polyester, elastane and other components are separated, and what remains is pure cellulose pulp from the cotton alone.The pulp is dehydrated and pressed into CIRCULOSE®️ sheets, which will be sent to viscose fibre producers. They dissolve the CIRCULOSE®️ sheets and mix it with new virgin pulp wood, in line with Inditex Forest Products Policy, to obtain the final viscose fibre.#INNOVATION #JOINLIFE",fashion

602725764,ZARA Official,94,13864,54300245,"RENEWCELL X ZARAThis technology dissolves cotton cellulose from textile waste and transforms it into a new material called CIRCULOSE®️. By reusing an existing resource, it helps us move towards circularity.#INNOVATION #JOINLIFE",fashion

602725764,ZARA Official,376,9079,54300245,Monday to Friday. Accessories collection #zara,fashion

602725764,ZARA Official,106,12654,54300245,Monday to Friday. Accessories collection #zara,fashion

602725764,ZARA Official,58,7801,54300245,Monday to Friday. Accessories collection #zara,fashion

602725764,ZARA Official,235,18748,54300245,Surreal Summer. Beauty collection #zarabeautyCreative direction @baronandbaron Beauty photography @elizavetaporodina Still libe photography @joyeflorian Models @ajokmadel @laffmichelleMakeup @diane.kendal Hair @pierresaintsever Styling @vittoriacerciello Set @felixgesnouin Casting @ashleybrokaw,fashion

602725764,ZARA Official,126,19704,54300245,Surreal Summer. Beauty collection #zarabeautyCreative direction @baronandbaron Beauty photography @elizavetaporodina Still libe photography @joyeflorian Models @ajokmadel @laffmichelleMakeup @diane.kendal Hair @pierresaintsever Styling @vittoriacerciello Set @felixgesnouin Casting @ashleybrokaw,fashion

602725764,ZARA Official,186,22319,54300245,Surreal Summer. Beauty collection #zarabeautyCreative direction @baronandbaron Beauty photography @elizavetaporodina Still libe photography @joyeflorian Models @ajokmadel @laffmichelleMakeup @diane.kendal Hair @pierresaintsever Styling @vittoriacerciello Set @felixgesnouin Casting @ashleybrokaw,fashion

602725764,ZARA Official,206,33154,54300245,Choose your crop top #zara,fashion

602725764,ZARA Official,223,48090,54300245,Choose your crop top #zara,fashion

602725764,ZARA Official,216,56807,54300245,Choose your crop top #zara,fashion

602725764,ZARA Official,85,1749,54300245,Retro sneakers #zara,fashion

602725764,ZARA Official,34,1462,54300245,Retro sneakers #zara,fashion

602725764,ZARA Official,41,1286,54300245,Retro sneakers #zara,fashion

602725764,ZARA Official,66,1494,54300245,The STUDIO capsule collection with @evanmock @zaraman,fashion

602725764,ZARA Official,24,1363,54300245,The STUDIO capsule collection with @evanmock @zaraman,fashion

602725764,ZARA Official,30,1333,54300245,The STUDIO capsule collection with @evanmock @zaraman,fashion

602725764,ZARA Official,53,1619,54300245,Denim corset top #zarawoman,fashion

602725764,ZARA Official,62,2465,54300245,Feathered corset top #zarawoman,fashion

602725764,ZARA Official,40,1507,54300245,Into the night collection. Premium t-shirt #zarawoman,fashion

602725764,ZARA Official,83,3512,54300245,The STUDIO collection #zarawoman,fashion

602725764,ZARA Official,141,14679,54300245,The STUDIO collection  #zarawoman,fashion

602725764,ZARA Official,165,27358,54300245,The STUDIO collection #zarawoman,fashion

602725764,ZARA Official,61,3972,54300245,Surreal Summer. Beauty collection #zarabeautyCreative direction @baronandbaron Beauty photography @elizavetaporodina Still libe photography @joyeflorian Models @ajokmadel @laffmichelleMakeup @diane.kendal Hair @pierresaintsever Styling @vittoriacerciello Set @felixgesnouin Casting @ashleybrokaw,fashion

602725764,ZARA Official,64,7468,54300245,Surreal Summer. Beauty collection #zarabeautyCreative direction @baronandbaron Beauty photography @elizavetaporodina Still libe photography @joyeflorian Models @ajokmadel @laffmichelleMakeup @diane.kendal Hair @pierresaintsever Styling @vittoriacerciello Set @felixgesnouin Casting @ashleybrokaw,fashion

